x,y,z,timestamp
0.55,0.12,-0.24,2025-09-26 17:13:08.244
0.55,0.12,-0.24,2025-09-26 17:13:08.342
0.55,0.06,-0.24,2025-09-26 17:13:08.551
0.55,0.12,-0.24,2025-09-26 17:13:08.639
0.55,0.12,-0.24,2025-09-26 17:13:08.683
0.55,0.06,-0.18,2025-09-26 17:13:08.712
0.55,0.12,-0.24,2025-09-26 17:13:08.999
0.55,0.06,-0.24,2025-09-26 17:13:09.053
0.55,0.06,-0.24,2025-09-26 17:13:09.208
0.55,0.12,-0.24,2025-09-26 17:13:09.262
0.55,0.06,-0.24,2025-09-26 17:13:09.293
0.55,0.06,-0.24,2025-09-26 17:13:09.500
0.55,0.06,-0.18,2025-09-26 17:13:09.581
0.61,0.12,-0.24,2025-09-26 17:13:09.647
0.55,0.12,-0.24,2025-09-26 17:13:09.698
0.55,0.12,-0.24,2025-09-26 17:13:09.842
0.55,0.12,-0.24,2025-09-26 17:13:09.879
0.55,0.12,-0.24,2025-09-26 17:13:10.001
0.55,0.12,-0.24,2025-09-26 17:13:10.140
0.55,0.12,-0.24,2025-09-26 17:13:10.178
0.55,0.12,-0.24,2025-09-26 17:13:10.203
0.49,0.12,-0.31,2025-09-26 17:13:10.228
0.55,0.06,-0.24,2025-09-26 17:13:10.253
0.49,0.06,-0.24,2025-09-26 17:13:10.286
0.49,0.06,-0.24,2025-09-26 17:13:10.337
0.49,0.12,-0.18,2025-09-26 17:13:10.362
0.49,0.12,-0.24,2025-09-26 17:13:10.391
0.49,0.12,-0.24,2025-09-26 17:13:10.450
0.55,0.12,-0.24,2025-09-26 17:13:10.478
0.55,0.12,-0.24,2025-09-26 17:13:10.701
0.55,0.12,-0.31,2025-09-26 17:13:10.781
0.55,0.12,-0.24,2025-09-26 17:13:10.849
0.55,0.12,-0.18,2025-09-26 17:13:10.874
0.55,0.12,-0.24,2025-09-26 17:13:10.898
0.55,0.12,-0.24,2025-09-26 17:13:10.924
0.55,0.12,-0.24,2025-09-26 17:13:11.057
0.55,0.06,-0.24,2025-09-26 17:13:11.093
0.55,0.06,-0.18,2025-09-26 17:13:11.129
0.55,0.06,-0.24,2025-09-26 17:13:11.159
0.49,0.12,-0.24,2025-09-26 17:13:11.206
0.49,0.12,-0.31,2025-09-26 17:13:11.309
0.61,0.06,-0.24,2025-09-26 17:13:11.334
0.55,0.12,-0.24,2025-09-26 17:13:11.363
0.55,0.06,-0.18,2025-09-26 17:13:11.388
0.49,0.12,-0.24,2025-09-26 17:13:11.413
0.55,0.12,-0.24,2025-09-26 17:13:11.439
0.55,0.06,-0.24,2025-09-26 17:13:11.464
0.49,0.12,-0.24,2025-09-26 17:13:11.490
0.49,0.12,-0.24,2025-09-26 17:13:11.515
0.55,0.06,-0.24,2025-09-26 17:13:11.540
0.55,0.06,-0.24,2025-09-26 17:13:11.570
0.55,0.12,-0.18,2025-09-26 17:13:11.606
0.49,0.12,-0.24,2025-09-26 17:13:11.648
0.55,0.06,-0.24,2025-09-26 17:13:11.671
0.55,0.12,-0.18,2025-09-26 17:13:11.695
0.49,0.12,-0.24,2025-09-26 17:13:11.720
0.55,0.12,-0.24,2025-09-26 17:13:11.744
0.55,0.12,-0.24,2025-09-26 17:13:11.775
0.55,0.12,-0.24,2025-09-26 17:13:11.801
0.61,0.06,-0.24,2025-09-26 17:13:11.827
0.55,0.12,-0.24,2025-09-26 17:13:11.851
0.55,0.12,-0.24,2025-09-26 17:13:11.881
0.61,0.12,-0.24,2025-09-26 17:13:11.910
0.55,0.06,-0.24,2025-09-26 17:13:11.936
0.49,0.12,-0.24,2025-09-26 17:13:11.963
0.55,0.06,-0.18,2025-09-26 17:13:11.992
0.55,0.06,-0.24,2025-09-26 17:13:12.020
0.55,0.12,-0.24,2025-09-26 17:13:12.053
0.55,0.06,-0.24,2025-09-26 17:13:12.083
0.55,0.12,-0.18,2025-09-26 17:13:12.109
0.55,0.12,-0.24,2025-09-26 17:13:12.135
0.55,0.06,-0.24,2025-09-26 17:13:12.160
0.55,0.12,-0.24,2025-09-26 17:13:12.186
0.61,0.06,-0.24,2025-09-26 17:13:12.221
0.55,0.06,-0.24,2025-09-26 17:13:12.245
0.55,0.06,-0.24,2025-09-26 17:13:12.271
0.55,0.06,-0.24,2025-09-26 17:13:12.298
0.55,0.06,-0.24,2025-09-26 17:13:12.321
0.55,0.12,-0.24,2025-09-26 17:13:12.345
0.55,0.12,-0.24,2025-09-26 17:13:12.371
0.55,0.12,-0.24,2025-09-26 17:13:12.401
0.55,0.12,-0.24,2025-09-26 17:13:12.426
0.55,0.12,-0.18,2025-09-26 17:13:12.458
0.55,0.12,-0.24,2025-09-26 17:13:12.483
0.49,0.12,-0.24,2025-09-26 17:13:12.514
0.55,0.12,-0.24,2025-09-26 17:13:12.549
0.55,0.06,-0.24,2025-09-26 17:13:12.575
0.55,0.06,-0.24,2025-09-26 17:13:12.604
0.55,0.12,-0.24,2025-09-26 17:13:12.645
0.55,0.12,-0.18,2025-09-26 17:13:12.672
0.55,0.06,-0.24,2025-09-26 17:13:12.699
0.55,0.12,-0.18,2025-09-26 17:13:12.723
0.55,0.06,-0.24,2025-09-26 17:13:12.751
0.49,0.06,-0.18,2025-09-26 17:13:12.776
0.49,0.12,-0.18,2025-09-26 17:13:12.803
0.55,0.06,-0.24,2025-09-26 17:13:12.831
0.55,0.06,-0.24,2025-09-26 17:13:12.858
0.49,0.06,-0.24,2025-09-26 17:13:12.888
0.55,0.06,-0.18,2025-09-26 17:13:12.912
0.55,0.06,-0.24,2025-09-26 17:13:12.951
0.55,0.06,-0.24,2025-09-26 17:13:12.976
0.49,0.12,-0.24,2025-09-26 17:13:13.005
0.55,0.12,-0.24,2025-09-26 17:13:13.054
0.55,0.06,-0.18,2025-09-26 17:13:13.091
0.55,0.12,-0.24,2025-09-26 17:13:13.124
0.55,0.12,-0.24,2025-09-26 17:13:13.159
0.55,0.06,-0.24,2025-09-26 17:13:13.237
0.55,0.12,-0.24,2025-09-26 17:13:13.293
0.55,0.12,-0.24,2025-09-26 17:13:13.326
0.55,0.06,-0.24,2025-09-26 17:13:13.364
0.55,0.12,-0.24,2025-09-26 17:13:13.454
0.55,0.06,-0.24,2025-09-26 17:13:13.483
0.55,0.06,-0.24,2025-09-26 17:13:13.542
0.55,0.06,-0.24,2025-09-26 17:13:13.576
0.55,0.12,-0.24,2025-09-26 17:13:13.602
0.55,0.12,-0.24,2025-09-26 17:13:13.653
0.55,0.06,-0.24,2025-09-26 17:13:13.678
0.55,0.12,-0.24,2025-09-26 17:13:13.704
0.55,0.06,-0.24,2025-09-26 17:13:13.731
0.31,0.24,-0.24,2025-09-26 17:13:13.770
0.55,0.06,-0.24,2025-09-26 17:13:13.798
0.55,0.06,-0.24,2025-09-26 17:13:13.822
0.49,0.12,-0.24,2025-09-26 17:13:13.848
0.55,0.06,-0.24,2025-09-26 17:13:13.882
0.49,0.12,-0.18,2025-09-26 17:13:13.907
0.55,0.06,-0.24,2025-09-26 17:13:13.936
0.55,0.06,-0.24,2025-09-26 17:13:13.970
0.55,0.12,-0.24,2025-09-26 17:13:14.079
0.55,0.06,-0.24,2025-09-26 17:13:14.154
0.55,0.12,-0.24,2025-09-26 17:13:14.227
0.55,0.12,-0.24,2025-09-26 17:13:14.255
0.55,0.06,-0.24,2025-09-26 17:13:14.279
0.55,0.12,-0.24,2025-09-26 17:13:14.299
0.49,0.06,-0.24,2025-09-26 17:13:14.323
0.55,0.12,-0.24,2025-09-26 17:13:14.358
0.55,0.06,-0.24,2025-09-26 17:13:14.386
0.55,0.12,-0.24,2025-09-26 17:13:14.411
0.55,0.12,-0.24,2025-09-26 17:13:14.443
0.55,0.12,-0.24,2025-09-26 17:13:14.472
0.55,0.06,-0.18,2025-09-26 17:13:14.511
0.49,0.12,-0.24,2025-09-26 17:13:14.553
0.49,0.12,-0.24,2025-09-26 17:13:14.753
0.55,0.12,-0.18,2025-09-26 17:13:14.792
0.55,0.12,-0.24,2025-09-26 17:13:14.879
0.49,0.12,-0.24,2025-09-26 17:13:14.908
0.55,0.12,-0.18,2025-09-26 17:13:14.937
0.55,0.12,-0.24,2025-09-26 17:13:14.965
0.55,0.12,-0.24,2025-09-26 17:13:15.151
0.55,0.06,-0.18,2025-09-26 17:13:15.176
0.55,0.06,-0.24,2025-09-26 17:13:15.205
0.55,0.06,-0.24,2025-09-26 17:13:15.233
0.55,0.12,-0.24,2025-09-26 17:13:15.272
0.55,0.06,-0.18,2025-09-26 17:13:15.313
0.55,0.12,-0.24,2025-09-26 17:13:15.344
0.55,0.12,-0.18,2025-09-26 17:13:15.376
0.55,0.06,-0.24,2025-09-26 17:13:15.495
0.55,0.12,-0.24,2025-09-26 17:13:15.520
0.55,0.12,-0.24,2025-09-26 17:13:15.546
0.55,0.12,-0.24,2025-09-26 17:13:15.575
0.49,0.12,-0.24,2025-09-26 17:13:15.609
0.55,0.06,-0.24,2025-09-26 17:13:15.644
0.49,0.06,-0.24,2025-09-26 17:13:15.670
0.55,0.06,-0.18,2025-09-26 17:13:15.698
0.49,0.12,-0.24,2025-09-26 17:13:15.724
0.55,0.12,-0.24,2025-09-26 17:13:15.747
0.55,0.06,-0.24,2025-09-26 17:13:15.772
0.55,0.06,-0.24,2025-09-26 17:13:15.791
0.55,0.12,-0.24,2025-09-26 17:13:15.815
0.55,0.12,-0.24,2025-09-26 17:13:15.839
0.55,0.06,-0.24,2025-09-26 17:13:15.864
0.55,0.12,-0.24,2025-09-26 17:13:15.887
0.55,0.12,-0.18,2025-09-26 17:13:15.912
0.49,0.06,-0.24,2025-09-26 17:13:15.936
0.55,0.12,-0.18,2025-09-26 17:13:15.959
0.55,0.06,-0.24,2025-09-26 17:13:15.984
0.49,0.12,-0.24,2025-09-26 17:13:16.009
0.55,0.12,-0.24,2025-09-26 17:13:16.038
0.55,0.12,-0.24,2025-09-26 17:13:16.080
0.55,0.06,-0.24,2025-09-26 17:13:16.109
0.49,0.12,-0.24,2025-09-26 17:13:16.134
0.49,0.12,-0.24,2025-09-26 17:13:16.157
0.55,0.12,-0.24,2025-09-26 17:13:16.181
0.55,0.12,-0.24,2025-09-26 17:13:16.225
0.55,0.12,-0.24,2025-09-26 17:13:16.250
0.55,0.12,-0.18,2025-09-26 17:13:16.276
0.55,0.06,-0.24,2025-09-26 17:13:16.298
0.55,0.12,-0.24,2025-09-26 17:13:16.321
0.49,0.06,-0.24,2025-09-26 17:13:16.345
0.55,0.12,-0.24,2025-09-26 17:13:16.371
0.55,0.12,-0.24,2025-09-26 17:13:16.398
0.55,0.12,-0.24,2025-09-26 17:13:16.510
0.55,0.12,-0.24,2025-09-26 17:13:16.786
0.55,0.12,-0.24,2025-09-26 17:13:16.810
0.55,0.06,-0.24,2025-09-26 17:13:17.099
0.55,0.12,-0.24,2025-09-26 17:13:17.558
0.55,0.12,-0.24,2025-09-26 17:13:17.586
0.49,0.12,-0.24,2025-09-26 17:13:17.704
0.55,0.06,-0.24,2025-09-26 17:13:18.063
0.55,0.12,-0.24,2025-09-26 17:13:18.100
0.55,0.12,-0.24,2025-09-26 17:13:18.320
0.55,0.12,-0.24,2025-09-26 17:13:18.681
0.55,0.12,-0.24,2025-09-26 17:13:18.707
0.55,0.12,-0.24,2025-09-26 17:13:19.049
0.55,0.06,-0.24,2025-09-26 17:13:19.092
0.55,0.12,-0.24,2025-09-26 17:13:19.397
0.55,0.12,-0.24,2025-09-26 17:13:19.653
0.55,0.12,-0.24,2025-09-26 17:13:19.690
0.55,0.06,-0.18,2025-09-26 17:13:19.961
0.49,0.12,-0.24,2025-09-26 17:13:20.263
0.55,0.06,-0.24,2025-09-26 17:13:20.292
0.55,0.06,-0.24,2025-09-26 17:13:20.621
0.55,0.06,-0.24,2025-09-26 17:13:20.930
0.55,0.06,-0.24,2025-09-26 17:13:20.955
0.49,0.06,-0.24,2025-09-26 17:13:21.203
0.55,0.06,-0.24,2025-09-26 17:13:21.507
0.55,0.12,-0.24,2025-09-26 17:13:21.548
0.55,0.12,-0.24,2025-09-26 17:13:21.851
0.55,0.06,-0.24,2025-09-26 17:13:22.126
0.55,0.06,-0.24,2025-09-26 17:13:22.164
0.49,0.06,-0.24,2025-09-26 17:13:22.420
0.55,0.06,-0.24,2025-09-26 17:13:22.722
0.55,0.06,-0.24,2025-09-26 17:13:22.746
0.55,0.12,-0.24,2025-09-26 17:13:23.039
0.55,0.12,-0.24,2025-09-26 17:13:23.336
0.55,0.06,-0.24,2025-09-26 17:13:23.360
0.55,0.06,-0.24,2025-09-26 17:13:23.627
0.55,0.06,-0.24,2025-09-26 17:13:24.010
0.55,0.12,-0.18,2025-09-26 17:13:24.052
0.55,0.06,-0.24,2025-09-26 17:13:24.261
0.55,0.12,-0.24,2025-09-26 17:13:24.709
0.55,0.12,-0.24,2025-09-26 17:13:24.773
0.55,0.06,-0.24,2025-09-26 17:13:24.871
0.55,0.06,-0.24,2025-09-26 17:13:25.228
0.55,0.06,-0.24,2025-09-26 17:13:25.256
0.55,0.12,-0.24,2025-09-26 17:13:25.478
0.55,0.06,-0.24,2025-09-26 17:13:26.009
0.55,0.12,-0.24,2025-09-26 17:13:26.054
0.55,0.06,-0.24,2025-09-26 17:13:26.082
0.55,0.06,-0.24,2025-09-26 17:13:26.309
0.55,0.06,-0.24,2025-09-26 17:13:26.621
0.55,0.06,-0.24,2025-09-26 17:13:26.647
0.55,0.06,-0.18,2025-09-26 17:13:26.922
0.55,0.06,-0.24,2025-09-26 17:13:27.279
0.61,0.06,-0.24,2025-09-26 17:13:27.304
0.55,0.06,-0.24,2025-09-26 17:13:27.548
0.55,0.06,-0.24,2025-09-26 17:13:27.840
0.55,0.06,-0.24,2025-09-26 17:13:27.872
0.55,0.12,-0.24,2025-09-26 17:13:28.149
0.55,0.12,-0.24,2025-09-26 17:13:28.459
0.49,0.12,-0.18,2025-09-26 17:13:28.493
0.55,0.06,-0.18,2025-09-26 17:13:28.870
0.55,0.06,-0.24,2025-09-26 17:13:29.190
0.55,0.06,-0.24,2025-09-26 17:13:29.239
0.49,0.18,-0.18,2025-09-26 17:13:29.382
0.49,0.0,-0.18,2025-09-26 17:13:29.704
0.73,0.06,-0.24,2025-09-26 17:13:29.737
0.43,0.0,-0.18,2025-09-26 17:13:29.993
0.73,0.06,-0.18,2025-09-26 17:13:30.300
0.49,0.06,-0.24,2025-09-26 17:13:30.335
0.55,0.12,-0.18,2025-09-26 17:13:30.676
0.55,0.12,-0.24,2025-09-26 17:13:30.971
0.55,0.12,-0.18,2025-09-26 17:13:31.003
0.49,0.06,-0.24,2025-09-26 17:13:31.222
0.49,0.12,-0.24,2025-09-26 17:13:31.528
0.55,0.06,-0.31,2025-09-26 17:13:31.555
0.55,0.12,-0.24,2025-09-26 17:13:31.837
0.55,0.12,-0.24,2025-09-26 17:13:32.160
0.61,0.12,-0.24,2025-09-26 17:13:32.212
0.67,0.12,-0.18,2025-09-26 17:13:32.454
0.49,0.12,-0.24,2025-09-26 17:13:32.758
0.61,0.12,-0.18,2025-09-26 17:13:32.783
0.55,0.12,-0.24,2025-09-26 17:13:33.096
0.55,0.12,-0.24,2025-09-26 17:13:33.375
0.61,0.18,-0.24,2025-09-26 17:13:33.400
0.55,0.06,-0.24,2025-09-26 17:13:33.680
0.49,0.12,-0.18,2025-09-26 17:13:33.990
0.61,0.12,-0.24,2025-09-26 17:13:34.113
0.67,0.06,-0.18,2025-09-26 17:13:34.295
0.55,0.12,-0.24,2025-09-26 17:13:34.602
0.55,0.06,-0.24,2025-09-26 17:13:34.630
0.55,0.12,-0.24,2025-09-26 17:13:34.910
0.55,0.06,-0.24,2025-09-26 17:13:35.227
0.49,0.12,-0.24,2025-09-26 17:13:35.282
0.55,0.06,-0.24,2025-09-26 17:13:35.539
0.49,0.12,-0.24,2025-09-26 17:13:35.830
0.55,0.06,-0.18,2025-09-26 17:13:35.859
0.55,0.12,-0.24,2025-09-26 17:13:36.207
0.31,0.12,-0.24,2025-09-26 17:13:36.448
0.43,0.12,-0.24,2025-09-26 17:13:36.476
0.43,0.06,-0.24,2025-09-26 17:13:36.756
0.61,0.18,-0.24,2025-09-26 17:13:37.062
0.61,0.12,-0.24,2025-09-26 17:13:37.113
0.55,0.12,-0.24,2025-09-26 17:13:37.373
0.49,0.12,-0.24,2025-09-26 17:13:37.676
0.55,0.06,-0.24,2025-09-26 17:13:37.708
0.55,0.12,-0.18,2025-09-26 17:13:37.984
0.55,0.12,-0.24,2025-09-26 17:13:38.312
0.55,0.06,-0.18,2025-09-26 17:13:38.344
0.73,0.12,-0.18,2025-09-26 17:13:38.593
1.04,0.18,-0.31,2025-09-26 17:13:38.903
0.37,0.06,-0.24,2025-09-26 17:13:38.928
0.55,0.06,-0.24,2025-09-26 17:13:39.210
0.55,0.12,-0.24,2025-09-26 17:13:39.522
0.49,0.12,-0.24,2025-09-26 17:13:39.586
0.55,0.12,-0.24,2025-09-26 17:13:40.072
0.55,0.06,-0.24,2025-09-26 17:13:40.163
0.55,0.12,-0.24,2025-09-26 17:13:40.460
0.55,0.12,-0.24,2025-09-26 17:13:40.578
0.49,0.12,-0.24,2025-09-26 17:13:40.821
0.55,0.06,-0.24,2025-09-26 17:13:40.844
0.49,0.12,-0.24,2025-09-26 17:13:41.156
0.55,0.06,-0.24,2025-09-26 17:13:41.181
0.55,0.12,-0.24,2025-09-26 17:13:41.460
0.55,0.06,-0.24,2025-09-26 17:13:41.825
0.55,0.12,-0.24,2025-09-26 17:13:41.850
0.61,0.06,-0.24,2025-09-26 17:13:42.086
0.61,0.06,-0.24,2025-09-26 17:13:42.536
0.55,0.12,-0.18,2025-09-26 17:13:42.560
0.55,0.12,-0.24,2025-09-26 17:13:42.691
0.55,0.12,-0.24,2025-09-26 17:13:43.355
0.49,0.12,-0.24,2025-09-26 17:13:43.394
0.55,0.12,-0.31,2025-09-26 17:13:43.435
0.55,0.06,-0.24,2025-09-26 17:13:43.612
0.55,0.06,-0.24,2025-09-26 17:13:43.645
0.55,0.06,-0.24,2025-09-26 17:13:43.927
0.49,0.06,-0.24,2025-09-26 17:13:44.232
0.55,0.06,-0.24,2025-09-26 17:13:44.259
0.49,0.12,-0.24,2025-09-26 17:13:44.605
0.49,0.12,-0.24,2025-09-26 17:13:44.632
0.55,0.12,-0.24,2025-09-26 17:13:44.842
0.55,0.12,-0.24,2025-09-26 17:13:45.187
0.55,0.12,-0.24,2025-09-26 17:13:45.231
0.55,0.06,-0.24,2025-09-26 17:13:45.456
0.49,0.12,-0.24,2025-09-26 17:13:45.762
0.55,0.12,-0.24,2025-09-26 17:13:45.788
0.55,0.12,-0.24,2025-09-26 17:13:46.075
0.55,0.12,-0.18,2025-09-26 17:13:46.378
0.55,0.06,-0.24,2025-09-26 17:13:46.695
0.55,0.06,-0.24,2025-09-26 17:13:46.727
0.55,0.12,-0.24,2025-09-26 17:13:47.040
0.55,0.06,-0.24,2025-09-26 17:13:47.297
0.55,0.12,-0.24,2025-09-26 17:13:47.322
0.55,0.12,-0.24,2025-09-26 17:13:47.614
0.55,0.12,-0.24,2025-09-26 17:13:47.913
0.55,0.06,-0.24,2025-09-26 17:13:47.938
0.55,0.06,-0.24,2025-09-26 17:13:48.274
0.55,0.06,-0.24,2025-09-26 17:13:48.303
0.49,0.12,-0.24,2025-09-26 17:13:48.530
0.55,0.12,-0.24,2025-09-26 17:13:48.846
0.55,0.12,-0.18,2025-09-26 17:13:48.876
0.55,0.12,-0.18,2025-09-26 17:13:49.145
0.55,0.06,-0.24,2025-09-26 17:13:49.463
0.49,0.06,-0.24,2025-09-26 17:13:49.535
0.55,0.06,-0.24,2025-09-26 17:13:49.843
0.49,0.12,-0.24,2025-09-26 17:13:50.071
0.55,0.06,-0.24,2025-09-26 17:13:50.162
0.55,0.12,-0.24,2025-09-26 17:13:50.375
0.49,0.06,-0.18,2025-09-26 17:13:50.678
0.55,0.12,-0.24,2025-09-26 17:13:50.705
0.55,0.12,-0.24,2025-09-26 17:13:51.034
0.55,0.12,-0.24,2025-09-26 17:13:51.382
0.55,0.12,-0.18,2025-09-26 17:13:51.440
0.55,0.12,-0.24,2025-09-26 17:13:51.705
0.55,0.06,-0.24,2025-09-26 17:13:51.735
0.55,0.12,-0.24,2025-09-26 17:13:52.010
0.55,0.06,-0.24,2025-09-26 17:13:52.326
0.55,0.12,-0.24,2025-09-26 17:13:52.360
0.55,0.06,-0.24,2025-09-26 17:13:52.640
0.55,0.06,-0.24,2025-09-26 17:13:52.991
0.55,0.12,-0.24,2025-09-26 17:13:53.037
0.55,0.06,-0.24,2025-09-26 17:13:53.292
0.55,0.06,-0.24,2025-09-26 17:13:53.545
0.55,0.12,-0.24,2025-09-26 17:13:53.572
0.55,0.06,-0.18,2025-09-26 17:13:54.035
0.55,0.12,-0.24,2025-09-26 17:13:54.071
0.55,0.12,-0.24,2025-09-26 17:13:54.272
0.49,0.12,-0.24,2025-09-26 17:13:54.671
0.55,0.06,-0.24,2025-09-26 17:13:54.701
0.55,0.06,-0.24,2025-09-26 17:13:54.942
0.55,0.12,-0.24,2025-09-26 17:13:55.404
0.55,0.12,-0.24,2025-09-26 17:13:55.496
0.55,0.12,-0.24,2025-09-26 17:13:55.793
0.55,0.12,-0.24,2025-09-26 17:13:55.822
0.55,0.06,-0.18,2025-09-26 17:13:56.142
0.55,0.12,-0.24,2025-09-26 17:13:56.172
0.55,0.12,-0.24,2025-09-26 17:13:56.464
0.49,0.06,-0.24,2025-09-26 17:13:56.492
0.55,0.12,-0.24,2025-09-26 17:13:57.083
0.55,0.12,-0.18,2025-09-26 17:13:57.212
0.49,0.06,-0.24,2025-09-26 17:13:57.241
0.55,0.06,-0.24,2025-09-26 17:13:57.334
0.55,0.12,-0.24,2025-09-26 17:13:57.640
0.55,0.12,-0.24,2025-09-26 17:13:57.661
0.55,0.12,-0.24,2025-09-26 17:13:58.058
0.55,0.06,-0.24,2025-09-26 17:13:58.081
0.55,0.06,-0.24,2025-09-26 17:13:58.357
0.55,0.12,-0.24,2025-09-26 17:13:58.671
0.55,0.12,-0.24,2025-09-26 17:13:58.746
0.49,0.12,-0.24,2025-09-26 17:13:59.081
0.55,0.06,-0.18,2025-09-26 17:13:59.121
0.55,0.12,-0.24,2025-09-26 17:13:59.394
0.55,0.12,-0.18,2025-09-26 17:13:59.757
0.49,0.12,-0.24,2025-09-26 17:13:59.792
0.49,0.12,-0.18,2025-09-26 17:14:00.123
0.61,0.12,-0.24,2025-09-26 17:14:00.147
0.55,0.06,-0.24,2025-09-26 17:14:00.456
0.55,0.06,-0.24,2025-09-26 17:14:00.871
0.55,0.06,-0.24,2025-09-26 17:14:00.897
0.55,0.12,-0.24,2025-09-26 17:14:01.125
0.55,0.12,-0.24,2025-09-26 17:14:01.164
0.55,0.12,-0.24,2025-09-26 17:14:01.485
0.55,0.06,-0.24,2025-09-26 17:14:01.740
0.55,0.12,-0.24,2025-09-26 17:14:01.772
0.55,0.12,-0.18,2025-09-26 17:14:02.053
0.55,0.06,-0.18,2025-09-26 17:14:03.031
0.55,0.12,-0.24,2025-09-26 17:14:03.073
0.49,0.12,-0.24,2025-09-26 17:14:03.126
0.55,0.06,-0.24,2025-09-26 17:14:03.162
0.55,0.06,-0.24,2025-09-26 17:14:03.184
0.55,0.12,-0.24,2025-09-26 17:14:03.274
0.55,0.12,-0.24,2025-09-26 17:14:03.582
0.55,0.06,-0.24,2025-09-26 17:14:03.631
0.55,0.12,-0.24,2025-09-26 17:14:04.039
0.55,0.12,-0.24,2025-09-26 17:14:04.072
0.55,0.12,-0.18,2025-09-26 17:14:04.296
0.55,0.06,-0.24,2025-09-26 17:14:04.612
0.55,0.12,-0.24,2025-09-26 17:14:04.639
0.55,0.12,-0.24,2025-09-26 17:14:04.913
0.55,0.06,-0.24,2025-09-26 17:14:05.325
0.55,0.06,-0.24,2025-09-26 17:14:05.359
0.55,0.12,-0.24,2025-09-26 17:14:05.638
0.55,0.12,-0.24,2025-09-26 17:14:05.664
0.49,0.12,-0.24,2025-09-26 17:14:06.088
0.55,0.12,-0.24,2025-09-26 17:14:06.346
0.49,0.06,-0.18,2025-09-26 17:14:06.373
0.55,0.06,-0.24,2025-09-26 17:14:06.708
0.55,0.12,-0.24,2025-09-26 17:14:06.733
0.55,0.12,-0.24,2025-09-26 17:14:06.958
0.55,0.12,-0.24,2025-09-26 17:14:07.421
0.55,0.12,-0.24,2025-09-26 17:14:07.493
0.55,0.06,-0.24,2025-09-26 17:14:07.677
0.55,0.12,-0.24,2025-09-26 17:14:07.701
0.55,0.12,-0.18,2025-09-26 17:14:08.139
0.49,0.12,-0.18,2025-09-26 17:14:08.444
0.55,0.12,-0.24,2025-09-26 17:14:08.482
0.55,0.06,-0.24,2025-09-26 17:14:08.699
0.55,0.12,-0.24,2025-09-26 17:14:08.738
0.55,0.12,-0.24,2025-09-26 17:14:09.074
0.55,0.12,-0.24,2025-09-26 17:14:09.636
0.55,0.06,-0.18,2025-09-26 17:14:09.663
0.55,0.06,-0.24,2025-09-26 17:14:09.688
0.55,0.06,-0.24,2025-09-26 17:14:09.909
0.55,0.06,-0.24,2025-09-26 17:14:10.478
0.55,0.06,-0.24,2025-09-26 17:14:10.692
0.55,0.12,-0.24,2025-09-26 17:14:10.733
0.55,0.12,-0.18,2025-09-26 17:14:10.846
0.55,0.12,-0.24,2025-09-26 17:14:10.872
0.55,0.12,-0.24,2025-09-26 17:14:11.161
0.55,0.12,-0.24,2025-09-26 17:14:11.185
0.55,0.12,-0.24,2025-09-26 17:14:11.470
0.49,0.12,-0.24,2025-09-26 17:14:11.771
0.55,0.06,-0.18,2025-09-26 17:14:11.797
0.55,0.06,-0.24,2025-09-26 17:14:12.172
0.55,0.12,-0.18,2025-09-26 17:14:12.543
0.55,0.06,-0.24,2025-09-26 17:14:12.570
0.55,0.12,-0.24,2025-09-26 17:14:12.801
0.55,0.12,-0.24,2025-09-26 17:14:12.827
0.55,0.12,-0.24,2025-09-26 17:14:13.282
0.55,0.12,-0.24,2025-09-26 17:14:13.519
0.55,0.06,-0.24,2025-09-26 17:14:13.547
0.55,0.12,-0.24,2025-09-26 17:14:13.826
0.49,0.06,-0.24,2025-09-26 17:14:13.851
0.55,0.12,-0.31,2025-09-26 17:14:14.139
0.61,0.12,-0.24,2025-09-26 17:14:14.433
0.55,0.06,-0.24,2025-09-26 17:14:14.460
0.55,0.12,-0.24,2025-09-26 17:14:14.791
0.55,0.06,-0.24,2025-09-26 17:14:15.093
0.55,0.12,-0.24,2025-09-26 17:14:15.144
0.55,0.12,-0.24,2025-09-26 17:14:15.358
0.55,0.12,-0.24,2025-09-26 17:14:15.679
0.55,0.12,-0.24,2025-09-26 17:14:15.706
0.49,0.12,-0.24,2025-09-26 17:14:15.970
0.49,0.06,-0.24,2025-09-26 17:14:16.328
0.55,0.12,-0.24,2025-09-26 17:14:16.352
0.55,0.12,-0.24,2025-09-26 17:14:16.587
0.55,0.12,-0.18,2025-09-26 17:14:16.892
0.55,0.12,-0.24,2025-09-26 17:14:16.920
0.55,0.06,-0.24,2025-09-26 17:14:17.249
0.55,0.12,-0.24,2025-09-26 17:14:17.580
0.55,0.12,-0.24,2025-09-26 17:14:17.610
0.55,0.12,-0.18,2025-09-26 17:14:17.815
0.55,0.06,-0.24,2025-09-26 17:14:18.172
0.55,0.06,-0.24,2025-09-26 17:14:18.200
0.55,0.06,-0.24,2025-09-26 17:14:18.431
0.55,0.12,-0.18,2025-09-26 17:14:18.888
0.55,0.06,-0.24,2025-09-26 17:14:18.914
0.55,0.12,-0.24,2025-09-26 17:14:19.043
0.55,0.06,-0.24,2025-09-26 17:14:19.401
0.55,0.12,-0.18,2025-09-26 17:14:19.426
